Category,Brand,Model,Platform,Review,Ground_Truth
Mobile phones,Apple,iPhone 14,Vijay Sales,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,"Satisfactory purchase, but nothing extraordinary.",NEUTRAL
Mobile phones,Apple,iPhone 14,Vijay Sales,Middle of the road. It gets the job done.,NEUTRAL
Mobile phones,Apple,iPhone 14,Vijay Sales,Excellent performance and build quality.,POSITIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,Excellent performance and build quality.,POSITIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Apple,iPhone 14,Vijay Sales,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Apple,iPhone 14,Vijay Sales,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Apple,iPhone 14,Vijay Sales,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Apple,iPhone 14,Vijay Sales,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Apple,iPhone 14,Vijay Sales,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Apple,iPhone 14,On-Site-Visit,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Apple,iPhone 14,On-Site-Visit,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Apple,iPhone 14,On-Site-Visit,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Apple,iPhone 14,On-Site-Visit,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,Excellent performance and build quality.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,Middle of the road. It gets the job done.,NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Amazon,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Amazon,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Amazon,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Amazon,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Amazon,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Amazon,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Amazon,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Flipkart,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,"Satisfactory purchase, but nothing extraordinary.",NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Middle of the road. It gets the job done.,NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Excellent performance and build quality.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Flipkart,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Excellent performance and build quality.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Croma,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Croma,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Croma,Excellent performance and build quality.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Middle of the road. It gets the job done.,NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,"Satisfactory purchase, but nothing extraordinary.",NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Excellent performance and build quality.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Excellent performance and build quality.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Vijay Sales,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Vijay Sales,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Vijay Sales,Excellent performance and build quality.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Vijay Sales,Excellent performance and build quality.,POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Vijay Sales,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Apple,iPhone 13 Mini,Vijay Sales,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Apple,iPhone 13 Mini,Vijay Sales,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Apple,iPhone 13 Mini,Vijay Sales,Loved seeing the product in person before buying. Premium feel!,POSITIVE
